0,0.475,0.724,0.200,0.520,0.018,0.033,0.019,0.000,0.042,0.046
1,0.040,0.017,0.200,0.186,0.002,0.001,0.001,0.001,0.002,0.002
0,0.051,0.086,0.400,0.197,0.000,0.003,0.003,0.000,0.007,0.006
0,0.061,0.052,0.100,0.151,0.000,0.000,0.000,0.000,0.062,0.004
0,0.071,0.259,0.100,0.152,0.003,0.002,0.004,0.002,0.003,0.002
0,0.343,0.534,0.100,0.147,0.003,0.000,0.001,0.002,0.012,0.009
0,0.121,0.293,0.200,0.298,0.012,0.000,0.149,0.007,0.314,0.009
0,0.354,0.241,0.300,0.146,0.000,0.000,0.000,0.000,0.000,0.000
0,0.323,0.172,0.200,0.240,0.011,0.000,0.004,0.007,0.037,0.000
0,0.040,0.448,0.200,0.158,0.002,0.001,0.001,0.002,0.002,0.002
0,0.273,0.345,0.400,0.267,0.007,0.000,0.016,0.024,0.000,0.009
0,0.091,0.052,0.200,0.193,0.002,0.002,0.003,0.008,0.007,0.004
0,0.040,0.345,0.200,0.163,0.002,0.001,0.001,0.001,0.002,0.001
1,0.020,0.052,0.100,0.163,0.000,0.001,0.003,0.000,0.002,0.002
0,0.232,0.121,0.100,0.147,0.000,0.000,0.006,0.001,0.001,0.001
1,0.071,0.086,0.400,0.159,0.002,0.001,0.001,0.002,0.002,0.002
0,0.394,0.224,0.100,0.164,0.011,0.007,0.009,0.024,0.019,0.011
0,0.232,0.293,0.200,0.191,0.002,0.002,0.003,0.002,0.003,0.001
1,0.040,0.276,0.400,0.187,0.001,0.002,0.001,0.002,0.007,0.000
1,0.444,0.328,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.101,0.466,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
1,0.303,0.241,0.400,0.416,0.015,0.007,0.009,0.014,0.016,0.011
0,0.010,0.103,0.200,0.163,0.002,0.001,0.001,0.001,0.001,0.000
0,0.010,0.034,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.192,0.534,0.200,0.244,0.004,0.002,0.004,0.006,0.009,0.007
1,0.172,0.259,0.200,0.291,0.005,0.002,0.002,0.003,0.005,0.002
1,0.040,0.517,0.200,0.149,0.001,0.001,0.001,0.002,0.003,0.000
0,0.051,0.586,0.500,0.200,0.003,0.000,0.001,0.002,0.003,0.003
0,0.020,0.034,0.300,0.150,0.006,0.002,0.000,0.022,0.014,0.006
0,0.232,0.345,0.300,0.147,0.003,0.002,0.000,0.001,0.004,0.002
0,0.414,0.224,0.200,0.371,0.011,0.006,0.008,0.013,0.017,0.021
0,0.323,0.431,0.200,0.348,0.009,0.005,0.009,0.013,0.020,0.016
0,0.020,0.017,0.200,0.172,0.002,0.001,0.000,0.001,0.000,0.003
0,0.232,0.224,0.200,0.156,0.002,0.001,0.000,0.002,0.000,0.001
0,0.141,0.103,0.200,0.162,0.003,0.002,0.003,0.005,0.008,0.009
0,0.202,0.207,0.200,0.153,0.002,0.001,0.001,0.001,0.005,0.001
1,0.040,0.517,0.100,0.147,0.000,0.003,0.000,0.000,0.000,0.000
0,0.040,0.052,0.200,0.191,0.003,0.001,0.001,0.001,0.002,0.004
1,0.232,0.448,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.172,0.121,0.100,0.148,0.000,0.000,0.000,0.001,0.008,0.002
0,0.040,0.034,0.300,0.155,0.001,0.006,0.000,0.001,0.002,0.001
0,0.162,0.138,0.000,0.157,0.011,0.006,0.011,0.016,0.037,0.019
0,0.010,0.138,0.100,0.148,0.018,0.000,0.003,0.008,0.001,0.001
0,0.040,0.121,0.200,0.151,0.001,0.001,0.002,0.003,0.003,0.000
1,0.162,0.103,0.200,0.164,0.002,0.001,0.000,0.001,0.000,0.000
0,0.192,0.224,0.300,0.321,0.009,0.003,0.062,0.008,0.012,0.016
0,0.071,0.034,0.300,0.155,0.002,0.000,0.000,0.001,0.005,0.000
0,0.253,0.672,0.300,0.146,0.000,0.013,0.000,0.002,0.002,0.000
0,0.131,0.190,0.200,0.223,0.004,0.002,0.006,0.000,0.005,0.005
0,0.071,0.069,0.200,0.184,0.034,0.002,0.007,0.013,0.005,0.026
0,0.343,0.345,0.300,0.147,0.003,0.001,0.001,0.000,0.000,0.000
0,0.273,0.603,0.200,0.331,0.009,0.004,0.006,0.161,0.016,0.012
0,0.020,0.086,0.200,0.154,0.002,0.001,0.001,0.002,0.004,0.003
0,0.131,0.224,0.200,0.168,0.006,0.003,0.013,0.008,0.007,0.010
0,0.192,0.276,0.200,0.240,0.005,0.002,0.004,0.006,0.008,0.009
0,0.192,0.155,0.200,0.320,0.008,0.004,0.009,0.010,0.012,0.009
1,0.202,0.414,0.400,0.249,0.012,0.006,0.012,0.018,0.027,0.020
0,0.040,0.621,0.500,0.158,0.000,0.001,0.001,0.001,0.001,0.001
0,0.020,0.345,0.400,0.168,0.004,0.000,0.002,0.000,0.003,0.002
0,0.040,0.103,0.400,0.147,0.000,0.000,0.000,0.001,0.000,0.001
0,0.283,0.448,0.100,0.148,0.000,0.000,0.001,0.000,0.001,0.001
0,0.242,0.224,0.200,0.271,0.021,0.000,0.006,0.009,0.016,0.007
0,0.051,0.431,0.200,0.165,0.003,0.001,0.002,0.002,0.004,0.003
0,0.101,0.103,0.200,0.236,0.006,0.002,0.003,0.005,0.007,0.005
0,0.364,0.500,0.000,0.152,0.018,0.005,0.017,0.008,0.032,0.009
0,0.091,0.103,0.100,0.237,0.004,0.000,0.001,0.002,0.000,0.095
0,0.081,0.241,0.200,0.210,0.004,0.002,0.004,0.016,0.009,0.000
0,0.040,0.017,0.200,0.171,0.002,0.001,0.001,0.002,0.003,0.001
0,0.263,0.276,0.200,0.180,0.006,0.001,0.003,0.006,0.007,0.004
0,0.293,0.155,0.100,0.147,0.004,0.000,0.005,0.004,0.002,0.001
0,0.040,0.017,0.100,0.154,0.017,0.001,0.000,0.000,0.012,0.019
1,0.040,0.052,0.300,0.146,0.000,0.000,0.000,0.000,0.000,0.000
0,0.354,0.138,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
1,0.121,0.603,0.300,0.204,0.003,0.002,0.003,0.009,0.000,0.000
0,0.071,0.155,0.000,0.152,0.001,0.000,0.001,0.001,0.008,0.000
0,0.040,0.155,0.300,0.190,0.000,0.001,0.001,0.003,0.000,0.004
0,0.010,0.017,0.200,0.161,0.001,0.001,0.001,0.002,0.004,0.002
0,0.071,0.138,0.200,0.215,0.007,0.001,0.001,0.001,0.002,0.000
0,0.232,0.276,0.100,0.157,0.017,0.000,0.002,0.000,0.003,0.125
0,0.071,0.241,0.200,0.190,0.014,0.004,0.003,0.003,0.007,0.004
0,0.495,0.448,0.200,0.196,0.080,0.018,0.033,0.032,0.122,0.038
1,0.051,0.052,0.200,0.198,0.003,0.001,0.003,0.002,0.002,0.004
0,0.010,0.069,0.200,0.156,0.001,0.001,0.001,0.000,0.004,0.000
1,0.091,0.293,0.300,0.159,0.000,0.001,0.002,0.000,0.002,0.003
0,0.354,0.190,0.300,0.149,0.065,0.003,0.076,0.022,0.038,0.072
1,0.192,0.448,0.400,0.323,0.009,0.004,0.008,0.011,0.000,0.013
0,0.121,0.224,0.300,0.147,0.006,0.003,0.004,0.001,0.002,0.004
0,0.010,0.172,0.300,0.166,0.000,0.001,0.000,0.000,0.002,0.000
0,0.303,0.190,0.200,0.200,0.011,0.004,0.011,0.008,0.012,0.008
1,0.051,0.103,0.400,0.164,0.002,0.001,0.002,0.000,0.002,0.002
0,0.172,0.138,0.100,0.157,0.000,0.000,0.000,0.028,0.001,0.010
0,0.172,0.052,0.100,0.160,0.043,0.000,0.000,0.000,0.000,0.000
0,0.040,0.259,0.200,0.189,0.002,0.001,0.002,0.001,0.002,0.038
1,0.040,0.052,0.300,0.179,0.002,0.001,0.002,0.002,0.004,0.000
0,0.141,0.224,0.000,0.147,0.000,0.000,0.000,0.000,0.004,0.000
0,0.010,0.017,0.200,0.163,0.002,0.001,0.001,0.032,0.002,0.002
0,0.495,0.224,0.000,0.147,0.000,0.001,0.001,0.002,0.003,0.030
1,0.020,0.017,0.300,0.172,0.001,0.000,0.002,0.000,0.000,0.000
0,0.172,0.293,0.000,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.131,0.172,0.200,0.171,0.029,0.000,0.003,0.013,0.000,0.005
0,0.131,0.086,0.100,0.158,0.011,0.008,0.007,0.022,0.001,0.013
0,0.111,0.086,0.200,0.241,0.006,0.003,0.005,0.008,0.012,0.009
0,0.354,0.466,0.200,0.347,0.010,0.004,0.006,0.009,0.013,0.008
0,0.010,0.379,0.100,0.147,0.026,0.001,0.001,0.002,0.008,0.003
0,0.091,0.448,0.100,0.147,0.002,0.000,0.000,0.001,0.000,0.005
1,0.202,0.345,0.100,0.149,0.002,0.000,0.004,0.001,0.000,0.001
1,0.071,0.052,0.200,0.219,0.004,0.002,0.002,0.003,0.004,0.003
0,0.323,0.500,0.100,0.154,0.005,0.002,0.002,0.000,0.004,0.000
0,0.212,0.052,0.200,0.240,0.006,0.003,0.009,0.000,0.201,0.000
1,0.202,0.293,0.300,0.147,0.000,0.000,0.000,0.001,0.003,0.018
0,0.030,0.379,0.200,0.180,0.002,0.001,0.001,0.002,0.004,0.002
0,0.020,0.310,0.200,0.172,0.003,0.001,0.000,0.002,0.005,0.000
0,0.465,0.103,0.400,0.409,0.015,0.007,0.000,0.017,0.025,0.020
0,0.020,0.362,0.100,0.147,0.000,0.000,0.000,0.002,0.000,0.000
1,0.232,0.259,0.300,0.146,0.000,0.000,0.000,0.000,0.000,0.000
0,0.071,0.259,0.400,0.217,0.004,0.002,0.004,0.005,0.008,0.006
0,0.101,0.172,0.200,0.226,0.005,0.003,0.003,0.005,0.007,0.017
0,0.303,0.293,0.100,0.148,0.005,0.000,0.000,0.000,0.000,0.000
1,0.354,0.328,0.400,0.240,0.014,0.000,0.007,0.008,0.011,0.009
0,0.323,0.414,0.200,0.443,0.014,0.007,0.014,0.020,0.029,0.022
0,0.293,0.241,0.200,0.405,0.014,0.005,0.019,0.019,0.022,0.028
0,0.313,0.207,0.200,0.228,0.011,0.011,0.002,0.003,0.012,0.007
1,0.040,0.276,0.300,0.193,0.000,0.000,0.002,0.002,0.003,0.058
0,0.162,0.121,0.200,0.262,0.007,0.003,0.025,0.008,0.011,0.009
0,0.343,0.397,0.100,0.149,0.003,0.001,0.001,0.000,0.000,0.000
0,0.010,0.276,0.200,0.161,0.002,0.002,0.001,0.001,0.002,0.001
1,0.040,0.034,0.400,0.191,0.003,0.001,0.002,0.001,0.002,0.002
0,0.010,0.052,0.300,0.163,0.000,0.001,0.001,0.000,0.000,0.006
0,0.040,0.052,0.200,0.178,0.002,0.001,0.001,0.000,0.002,0.001
1,0.010,0.034,0.300,0.164,0.000,0.001,0.001,0.000,0.002,0.019
0,0.040,0.086,0.200,0.237,0.000,0.000,0.003,0.073,0.004,0.004
1,0.182,0.224,0.400,0.261,0.006,0.003,0.011,0.000,0.028,0.005
0,0.051,0.207,0.200,0.198,0.002,0.001,0.001,0.001,0.002,0.001
0,0.071,0.241,0.100,0.154,0.005,0.004,0.002,0.002,0.047,0.005
0,0.141,0.103,0.200,0.259,0.005,0.001,0.002,0.002,0.003,0.005
0,0.202,0.172,0.000,0.148,0.000,0.004,0.001,0.010,0.005,0.006
1,0.232,0.500,0.200,0.354,0.012,0.005,0.009,0.013,0.019,0.015
1,0.131,0.345,0.200,0.164,0.003,0.001,0.002,0.002,0.007,0.005
0,0.051,0.121,0.300,0.166,0.000,0.000,0.000,0.000,0.005,0.000
0,0.040,0.310,0.200,0.188,0.002,0.001,0.003,0.003,0.005,0.004
0,0.040,0.103,0.200,0.170,0.002,0.001,0.001,0.002,0.003,0.002
0,0.172,0.190,0.100,0.149,0.003,0.000,0.000,0.005,0.000,0.000
0,0.020,0.328,0.100,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.010,0.328,0.200,0.164,0.002,0.001,0.002,0.000,0.000,0.000
0,0.242,0.931,0.200,0.193,0.002,0.001,0.001,0.009,0.002,0.002
0,0.091,0.103,0.200,0.180,0.002,0.001,0.001,0.002,0.006,0.000
0,0.323,0.069,0.200,0.187,0.003,0.002,0.006,0.000,0.002,0.005
0,0.040,0.431,0.200,0.178,0.002,0.001,0.001,0.001,0.002,0.004
0,0.040,0.086,0.300,0.192,0.002,0.000,0.001,0.003,0.005,0.006
0,0.020,0.121,0.200,0.172,0.006,0.001,0.001,0.002,0.000,0.000
1,0.131,0.086,0.200,0.236,0.006,0.003,0.004,0.006,0.009,0.006
0,0.152,0.121,0.200,0.209,0.008,0.001,0.001,0.160,0.030,0.019
0,0.394,0.138,0.100,0.164,0.004,0.001,0.006,0.003,0.006,0.002
0,0.040,0.069,0.200,0.171,0.002,0.001,0.001,0.002,0.002,0.002
0,0.131,0.466,0.200,0.148,0.001,0.001,0.002,0.002,0.050,0.003
0,0.152,0.207,0.100,0.154,0.003,0.006,0.059,0.002,0.005,0.000
0,0.091,0.379,0.200,0.202,0.000,0.000,0.000,0.000,0.000,0.000
1,0.212,0.466,0.400,0.333,0.011,0.005,0.007,0.009,0.014,0.010
0,0.505,0.138,0.200,0.216,0.046,0.012,0.006,0.008,0.059,0.123
0,0.040,0.138,0.200,0.190,0.002,0.001,0.003,0.005,0.002,0.012
0,0.152,0.293,0.100,0.150,0.005,0.004,0.021,0.000,0.030,0.004
0,0.222,0.276,0.000,0.149,0.059,0.000,0.000,0.000,0.001,0.000
0,0.071,0.276,0.100,0.155,0.000,0.004,0.000,0.003,0.040,0.008
0,0.141,0.069,0.100,0.152,0.000,0.000,0.000,0.001,0.001,0.001
0,0.000,0.034,0.200,0.153,0.001,0.001,0.001,0.001,0.000,0.000
1,0.121,0.483,0.200,0.225,0.005,0.002,0.002,0.001,0.001,0.000
0,0.030,0.466,0.200,0.177,0.002,0.001,0.002,0.002,0.004,0.003
1,0.040,0.103,0.500,0.159,0.002,0.000,0.000,0.001,0.006,0.003
0,0.091,0.190,0.200,0.208,0.002,0.001,0.001,0.003,0.002,0.004
0,0.111,0.224,0.100,0.147,0.000,0.001,0.000,0.000,0.000,0.001
1,0.253,0.638,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.192,0.207,0.200,0.156,0.002,0.001,0.002,0.003,0.003,0.006
1,0.354,0.121,0.000,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.061,0.259,0.200,0.207,0.005,0.007,0.004,0.005,0.007,0.004
1,0.455,0.328,0.400,0.147,0.003,0.000,0.003,0.000,0.053,0.000
0,0.040,0.086,0.100,0.148,0.000,0.000,0.000,0.001,0.001,0.001
0,0.040,0.207,0.200,0.192,0.002,0.001,0.001,0.001,0.002,0.001
0,0.242,0.172,0.200,0.238,0.005,0.003,0.006,0.006,0.012,0.008
0,0.020,0.103,0.200,0.148,0.001,0.000,0.002,0.000,0.000,0.000
0,0.263,0.397,0.200,0.259,0.012,0.003,0.011,0.071,0.102,0.059
0,0.172,0.155,0.200,0.292,0.009,0.004,0.004,0.006,0.007,0.006
0,0.091,0.121,0.200,0.194,0.005,0.002,0.002,0.008,0.007,0.006
0,0.222,0.190,0.200,0.319,0.006,0.003,0.006,0.008,0.009,0.009
0,0.202,0.431,0.100,0.244,0.048,0.013,0.022,0.026,0.001,0.037
0,0.202,0.293,0.400,0.200,0.004,0.001,0.002,0.003,0.005,0.005
0,0.434,0.431,0.200,0.306,0.010,0.004,0.004,0.006,0.009,0.005
1,0.091,0.069,0.400,0.209,0.004,0.001,0.002,0.003,0.005,0.003
0,0.232,0.431,0.200,0.154,0.001,0.001,0.001,0.002,0.002,0.002
1,0.273,0.207,0.100,0.147,0.001,0.000,0.001,0.001,0.000,0.653
1,0.040,0.017,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
0,0.020,0.379,0.500,0.148,0.001,0.000,0.000,0.000,0.001,0.000
1,0.000,0.103,0.200,0.153,0.004,0.000,0.001,0.001,0.001,0.001
0,0.121,0.138,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.003
0,0.192,0.172,0.200,0.318,0.010,0.004,0.005,0.008,0.012,0.010
0,0.111,0.138,0.100,0.148,0.001,0.001,0.002,0.000,0.004,0.005
0,0.202,0.259,0.200,0.273,0.007,0.003,0.007,0.010,0.011,0.009
0,0.273,0.259,0.200,0.199,0.003,0.002,0.001,0.002,0.003,0.004
1,0.293,0.224,0.300,0.147,0.000,0.008,0.000,0.032,0.000,0.000
0,0.091,0.276,0.200,0.234,0.004,0.001,0.003,0.004,0.006,0.004
0,0.434,0.259,0.000,0.147,0.000,0.000,0.000,0.000,0.380,0.000
0,0.040,0.328,0.200,0.191,0.003,0.001,0.001,0.002,0.002,0.002
1,0.010,0.069,0.200,0.157,0.003,0.000,0.004,0.003,0.002,0.004
0,0.192,0.103,0.100,0.147,0.001,0.001,0.004,0.002,0.008,0.005
0,0.101,0.086,0.000,0.147,0.004,0.004,0.000,0.005,0.000,0.000
0,0.495,0.259,0.100,0.156,0.027,0.000,0.009,0.007,0.000,0.000
0,0.293,0.103,0.300,0.147,0.006,0.000,0.000,0.000,0.000,0.000
1,0.020,0.586,0.400,0.155,0.001,0.001,0.002,0.002,0.004,0.003
0,0.051,0.103,0.100,0.165,0.016,0.009,0.005,0.000,0.032,0.000
0,0.394,0.293,0.100,0.150,0.001,0.001,0.006,0.000,0.006,0.017
0,0.172,0.224,0.200,0.273,0.008,0.003,0.006,0.008,0.012,0.010
0,0.010,0.328,0.200,0.156,0.003,0.002,0.000,0.005,0.004,0.000
1,0.192,0.483,0.100,0.193,0.000,0.004,0.000,0.008,0.005,0.006
0,0.091,0.103,0.200,0.196,0.002,0.001,0.000,0.001,0.002,0.000
1,0.051,0.034,0.200,0.190,0.002,0.001,0.001,0.001,0.005,0.001
0,0.101,0.259,0.200,0.189,0.003,0.001,0.002,0.003,0.006,0.004
0,0.253,0.552,0.300,0.147,0.000,0.000,0.001,0.001,0.001,0.001
0,0.040,0.431,0.500,0.189,0.004,0.000,0.001,0.002,0.002,0.001
0,0.172,0.138,0.300,0.147,0.000,0.000,0.000,0.000,0.000,0.000
1,0.101,0.138,0.300,0.198,0.003,0.000,0.002,0.003,0.004,0.004
0,0.333,0.103,0.200,0.299,0.024,0.003,0.006,0.009,0.006,0.095
0,0.040,0.052,0.100,0.148,0.001,0.001,0.004,0.004,0.003,0.002
1,0.222,0.121,0.200,0.170,0.002,0.001,0.001,0.001,0.014,0.002
0,0.354,0.190,0.200,0.229,0.011,0.004,0.011,0.016,0.023,0.019
0,0.202,0.379,0.300,0.147,0.000,0.023,0.003,0.008,0.007,0.006
1,0.212,0.345,0.100,0.147,0.000,0.000,0.001,0.000,0.001,0.001
1,0.051,0.224,0.400,0.169,0.004,0.000,0.004,0.000,0.003,0.002
0,0.333,0.586,0.000,0.191,0.051,0.005,0.002,0.040,0.017,0.146
0,0.141,0.328,0.400,0.235,0.006,0.000,0.009,0.006,0.010,0.008
1,0.192,0.276,0.300,0.146,0.001,0.000,0.008,0.039,0.040,0.005
1,0.121,0.328,0.200,0.155,0.003,0.000,0.001,0.001,0.006,0.001
0,0.051,0.121,0.300,0.156,0.000,0.001,0.001,0.016,0.027,0.013
